Label	V1	V2	Language_ID	level	Family_ID	Name	Macroarea	americas
S Africa	-0.16815449187515208	-0.3789470063971659	nath1238	language	atla1278	Nathembo	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	ndak1241	language	atla1278	Ndaka	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	ndal1241	language	atla1278	Ndali	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	ndam1239	language	atla1278	Ndamba	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	ndam1254	language	atla1278	Ndambomo	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	ndas1238	language	atla1278	Ndasa	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	ndau1241	language	atla1278	Ndau	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	nden1248	language	atla1278	Ndengereko	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	nden1249	language	atla1278	Ndendeule	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	ndob1238	language	atla1278	Ndobo	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	ndol1238	language	atla1278	Ndolo	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	ndom1244	language	atla1278	Ndombe	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	ndon1252	language	book1242	Ndonde Hamba	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	ndon1254	language	atla1278	Ndonga	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	ndoo1242	language	cent2225	Ndo	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	ndru1234	language	cent2225	Ndrulo	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	ndum1239	language	atla1278	Ndumu	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	ndun1249	language	atla1278	Ndunga	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	ndzw1235	language	atla1278	Ndzwani Comorian	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	ngan1300	language	atla1278	Ngandyera	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	ngan1302	language	atla1278	Ngando-Lalia	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	ngan1304	language	atla1278	Ngando (Central African Republic)	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	ngas1238	language	nilo1247	Ngasa	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	ngaz1238	language	atla1278	Ngazidja Comorian	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	ngba1284	language	atla1278	Ngbaka Ma'bo	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	ngba1285	language	atla1278	Ngbaka Minagende	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	ngba1287	language	atla1278	Ngbaka Manza	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	ngbe1238	language	atla1278	Ngbee	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	ngbi1238	language	atla1278	Ngbinda-Mayeka	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	ngbu1241	language	atla1278	Ngbundu	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	ngel1238	language	atla1278	Ngelima	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	ngen1257	language	atla1278	Ngendelengo	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	ngin1244	language	atla1278	Ngindo	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	ngit1239	language	cent2225	Ngiti	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	ngom1268	language	atla1278	Ngombe (Democratic Republic of Congo)	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	ngom1270	language	atla1278	Ngom	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	ngon1267	language	atla1278	Ngongo	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	ngon1269	family	atla1278	Tanzania-Mozambique Ngoni	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	ngub1239	language	atla1278	Ngubi	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	ngul1246	language	atla1278	Ngulu	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	ngul1247	language	atla1278	Ngwii	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	ngun1266	language	atla1278	Ngundu	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	ngun1270	language	atla1278	Ngundi	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	ngun1272	language	atla1278	Ngungwel	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	ngur1263	language	atla1278	Ngoreme	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	nila1242	language	atla1278	Nilamba	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	nind1242	language	atla1278	Nindi	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	njeb1242	language	atla1278	Njebi	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	nkan1238	language	atla1278	Nkangala	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	nkhu1238	language	atla1278	Nkhumbi	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	nkoy1244	language	atla1278	Nkoya	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	nkut1238	language	atla1278	Nkutu	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	nngg1234	language	tuuu1241	N||ng	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	nort2774	language	atla1278	Northern Ngbandi	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	nort2795	language	atla1278	Zimbabwean Ndebele	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	nort3345	language	atla1278	Northwestern Lingala	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	nsen1242	language	atla1278	Nsenga	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	nson1238	language	atla1278	Nsongo	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	ntom1248	language	atla1278	Ntomba	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	nubi1253	language	afro1255	Nubi	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	nucl1379	language	atla1278	Kinga	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	nucl1396	language	atla1278	Sena	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	nuuu1241	family	tuuu1241	Ghaap-Kalahari	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	nyak1260	language	atla1278	Nyakyusa-Ngonde	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	nyal1250	language	atla1278	Nyali	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	nyam1275	language	atla1278	Nyamwanga	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	nyam1276	language	atla1278	Nyamwezi	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	nyam1277	language	atla1278	Nyambo	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	nyan1303	language	atla1278	Nyanga-li	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	nyan1304	language	atla1278	Nyanga	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	nyan1305	language	atla1278	Nyaneka	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	nyan1307	language	atla1278	Nyankole	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	nyan1308	language	atla1278	Nyanja	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	nyan1313	language	kuli1252	Nyang'i	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	nyat1246	language	atla1278	Nyaturu	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	nyem1238	language	atla1278	Nyemba	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	nyen1257	language	atla1278	Nyengo	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	nyih1239	language	atla1278	Nyiha (Malawi)	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	nyih1240	language	atla1278	Nyiha (Tanzania)	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	nyik1246	language	atla1278	Nyika (Malawi and Zambia)	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	nyik1247	language	atla1278	Nyika (Tanzania)	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	nyin1248	language	atla1278	Nyindu	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	nyol1238	language	atla1278	Nyole	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	nyor1244	language	atla1278	Nyore	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	nyor1246	language	atla1278	Nyoro	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	nyun1248	language	atla1278	Nyungwe	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	nzad1234	language	atla1278	Nzadi	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	okie1245	language	nilo1247	Okiek	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	omba1241	dialect	atla1278	Ombamba-Congo	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	ombo1238	language	atla1278	Ombo	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	omii1238	language	cent2225	Omi	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	omot1239	language	nilo1247	Omotik	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	oorl1238	language	indo1319	Oorlams	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	orma1241	language	afro1255	Orma	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	osam1235	language	atla1278	Osamayi	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	oung1238	language	book1242	!O!ung	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	pagi1243	language	atla1278	Pagibete	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	pamb1243	language	atla1278	Pambia	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	pand1264	language	atla1278	Pande	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	pang1287	language	atla1278	Pangwa	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	pedi1238	language	atla1278	Pedi	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	pele1244	dialect	atla1278	Pelende	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	phen1239	language	atla1278	Phende	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	phim1238	language	atla1278	Phimbi	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	phut1246	dialect	atla1278	Phuthi	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	pidg1259	language	pidg1258	Pidgin Bobangi	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	pimb1238	language	atla1278	Pimbwe	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	pinj1243	language	atla1278	Pinji	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	pogo1243	language	atla1278	Pogolo	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	poke1238	language	atla1278	Poke	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	poko1261	language	atla1278	Pokomo	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	poko1263	language	nilo1247	Pökoot	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	pomo1276	language	atla1278	Pomo-Kweso	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	punu1239	language	atla1278	Punu	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	rend1243	language	afro1255	Rendille	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	rive1257	language	atla1278	Riverain Sango	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	romb1244	language	atla1278	Rombo	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	rong1268	language	atla1278	Ronga	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	rufi1234	language	book1242	Rufiji	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	rund1241	language	atla1278	Rundi-Kitwa	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	rund1242	language	atla1278	Rundi	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	rung1255	language	atla1278	Rungwa	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	ruul1235	language	atla1278	Ruuli	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	ruun1238	language	atla1278	Ruund	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	rwaa1238	language	atla1278	Rwa	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	saam1283	language	atla1278	Saamia	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	saba1262	language	nilo1247	Sabaot	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	safw1238	language	atla1278	Safwa	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	saga1256	language	atla1278	Sagala	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	saga1262	language	atla1278	Sagalla	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	saka1287	language	atla1278	Sakata	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	sake1247	language	atla1278	Sake	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	sala1266	language	atla1278	Sala	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	sala1268	language	atla1278	Salampasu	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	sama1300	language	atla1278	Sama	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	samb1309	language	atla1278	Samba	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	samb1315	language	nilo1247	Samburu	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	sand1273	language	Isolate	Sandawe	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	sang1330	language	atla1278	Sangu (Tanzania)	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	sang1331	language	atla1278	Sanga (Democratic Republic of Congo)	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	sang1333	language	atla1278	Sangu (Gabon)	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	sans1272	language	atla1278	San Salvador Kongo	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	saot1239	language	indo1319	Sãotomense	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	saot1241	language	sign1238	Sao Tome and Principe Sign Language	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	seba1247	language	atla1278	Seba	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	sege1246	language	atla1278	Segeju	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	seng1278	language	atla1278	Sengele	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	sere1264	language	atla1278	Sere	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	sero1239	dialect	tuuu1241	Seroa	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	sett1235	language	pidg1258	KiSetla	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	sham1280	language	atla1278	Shambala	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	shan1291	language	atla1278	Shanjo	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	shii1238	language	atla1278	Shi	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	shiw1234	language	atla1278	Shiwa	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	shon1251	language	atla1278	Shona	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	shua1254	language	khoe1240	Shua	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	shub1238	language	atla1278	Shubi	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	sich1239	dialect	atla1278	Sichela	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	sigh1238	language	atla1278	Sighu	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	sima1258	language	atla1278	Simaa	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	simb1254	language	atla1278	Simba	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	sing1266	language	atla1278	Singa	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	sira1266	language	atla1278	Sira	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	sode1235	language	atla1278	So (Democratic Republic of Congo)	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	soga1242	language	atla1278	Soga	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	soli1239	language	atla1278	Soli	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	sond1250	language	atla1278	Sonde	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	song1299	language	atla1278	Nsong-Mpiin	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	song1300	language	atla1278	Songoora	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	song1303	language	atla1278	Songe	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	song1304	language	book1242	Songa	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	song1305	language	atla1278	Ohendo	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	sooo1256	language	kuli1252	Soo	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	sout1404	language	sign1238	South African Sign Language	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	sout2784	language	atla1278	Southern Ngbandi	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	sout2787	language	atla1278	South Central Banda	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	sout2807	language	atla1278	Southern Sotho	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	sout2808	language	atla1278	Sumayela Ndebele	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	sout2828	language	cent2225	Southern Ma'di	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	sthe1236	dialect	indo1319	St. Helena English	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	suba1238	language	atla1278	Suba	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	suba1252	language	atla1278	Suba-Simbiti	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	subi1246	language	atla1278	Subiya	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	subi1247	dialect	atla1278	Subi	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	suku1259	language	atla1278	Suku	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	suku1261	language	atla1278	Sukuma	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	sumb1240	language	atla1278	Sumbwa	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	suun1239	language	atla1278	Suundi	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	swah1253	language	atla1278	Swahili	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	swat1243	language	atla1278	Swati	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	syan1242	language	atla1278	Syan	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	taab1238	language	atla1278	Taabwa	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	tach1242	language	atla1278	Tachoni	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	tait1250	language	atla1278	Taita	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	takw1238	language	atla1278	Takwane	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	tali1258	language	atla1278	Talinga-Bwisi	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	tanz1238	language	sign1238	Tanzanian Sign Language	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	tanz1241	language	atla1278	Tanzanian Ngoni	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	tave1240	language	atla1278	Taveta	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	tawa1270	language	atla1278	Tawara	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	tchi1245	language	atla1278	Tchitchege	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	teke1274	language	atla1278	Teke-Fuumu	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	teke1275	language	atla1278	Latege	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	teke1276	language	atla1278	Teke-Tyee	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	teke1277	language	atla1278	Teke-Laali	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	teke1278	language	atla1278	Teke-Eboo-Nzikou	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	teke1279	dialect	atla1278	Teke-Nzikou	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	teke1280	language	atla1278	Teke-Kukuya	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	teke1281	language	atla1278	Teke-Tsaayi	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	temb1270	language	atla1278	Tembo (Kitembo)	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	temb1272	language	atla1278	Motembo-Kunda	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	temi1247	language	atla1278	Temi	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	teri1244	language	nilo1247	Terik	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	teso1249	language	nilo1247	Teso	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	tete1250	language	atla1278	Tetela	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	tewe1238	language	atla1278	Tewe	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	thar1283	language	atla1278	Tharaka	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	tien1242	language	atla1278	Tiene	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	tomb1246	language	atla1278	Tombidi	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	tong1318	language	atla1278	Tonga (Zambia)	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	tong1320	language	atla1278	Tongwe	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	tong1321	language	atla1278	Tonga (Nyasa)	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	toor1238	language	atla1278	Tooro	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	tote1238	language	atla1278	Totela	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	tris1241	dialect	indo1319	Tristan da Cunha English	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	tsaa1242	language	atla1278	Tsaangi	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	tsix1234	language	khoe1240	Ts'ixa	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	tsoa1238	language	khoe1240	Northern Tshwa	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	tsog1243	language	atla1278	Tsogo	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	tson1249	language	atla1278	Tsonga	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	tsot1241	language	atla1278	Tsotso	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	tsot1242	language	spee1234	Tsotsitaal	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	tswa1237	language	atla1278	Tswapong	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	tswa1253	language	atla1278	Tswana	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	tswa1255	language	atla1278	Tswa	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	tuge1241	language	nilo1247	Tugen	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	tumb1250	language	atla1278	Tumbuka	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	ugan1238	language	sign1238	Ugandan Sign Language	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	ujin1234	dialect	atla1278	Ujindile	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	ukal1234	dialect	atla1278	Ukalawa	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	ukhw1241	language	atla1278	Ukhwejo	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	umbu1257	language	atla1278	Umbundu	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	utal1238	dialect	atla1278	Utalingoro	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	uten1234	dialect	atla1278	Utengule	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	vaal1235	language	tuuu1241	Vaal-Orange	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	vanu1242	language	atla1278	Vanuma	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	vase1234	language	kxaa1236	Northern Ju	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	vend1245	language	atla1278	Venda	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	vidu1238	language	atla1278	Vidunda	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	vili1238	language	atla1278	Vili	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	vili1239	language	atla1278	Vili of Ngounie	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	vinz1238	language	atla1278	Vinza	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	vumb1238	language	atla1278	Vumbu	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	vunj1238	language	atla1278	Vunjo	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	vwan1235	language	atla1278	Vwanji	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	waat1238	language	afro1255	Waata	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	wand1264	language	atla1278	Wanda	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	wand1266	language	atla1278	Wandji	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	wang1294	language	atla1278	Wanga	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	wang1302	dialect	atla1278	Wangama	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	west2861	language	atla1278	West Nyala	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	wong1247	language	atla1278	Wongo	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	wumb1242	language	atla1278	Wumbvu	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	wuum1239	language	atla1278	Wuumu-Mpuono	Africa	not americas
S Africa	-0.16815449187515208	-0.3789470063971659	xamm1241	language	tuuu1241	/Xam	Africa	not americas
